datetime,date,hour,year,week,week_label,NRMSE_全部站点,NRMSE_去除最差站点后,NRMSE_降幅(%),MAPE(%)_全部站点,MAPE(%)_去除最差站点后,n_sites_全部站点,n_sites_去除最差站点后
2025-12-12 11:00,2025-12-12,11,2025,50,2025-W50,23.993,17.1591,28.483,91.759,89.979,53,50
2025-12-12 12:00,2025-12-12,12,2025,50,2025-W50,25.1171,16.8164,33.048,120.526,117.578,53,50
2025-12-12 13:00,2025-12-12,13,2025,50,2025-W50,24.5893,13.166,46.456,191.421,185.49,53,50
2025-12-12 14:00,2025-12-12,14,2025,50,2025-W50,19.5424,10.6542,45.481,146.79,147.021,53,50
2025-12-12 15:00,2025-12-12,15,2025,50,2025-W50,14.8286,7.1502,51.781,246.402,248.595,51,48
2025-12-12 16:00,2025-12-12,16,2025,50,2025-W50,10.7063,3.7256,65.202,318.608,274.506,44,41
2025-12-12 17:00,2025-12-12,17,2025,50,2025-W50,23.5718,6.4122,72.797,100.0,100.0,8,7
2025-12-12 18:00,2025-12-12,18,2025,50,2025-W50,3.6693,3.6693,0.0,100.0,100.0,5,5
2025-12-12 19:00,2025-12-12,19,2025,50,2025-W50,3.6693,3.6693,0.0,100.0,100.0,5,5
2025-12-13 06:00,2025-12-13,6,2025,50,2025-W50,28.2458,8.16,71.111,100.0,100.0,7,6
2025-12-13 07:00,2025-12-13,7,2025,50,2025-W50,23.2578,8.057,65.358,95.284,97.617,7,6
2025-12-13 08:00,2025-12-13,8,2025,50,2025-W50,13.7403,5.5124,59.882,1044.472,935.968,28,25
2025-12-13 09:00,2025-12-13,9,2025,50,2025-W50,19.2534,10.6281,44.799,803.32,802.98,47,44
2025-12-13 10:00,2025-12-13,10,2025,50,2025-W50,25.719,14.4008,44.007,679.028,676.456,52,49
2025-12-13 11:00,2025-12-13,11,2025,50,2025-W50,27.5465,15.773,42.74,669.22,673.462,53,50
2025-12-13 12:00,2025-12-13,12,2025,50,2025-W50,27.8237,17.0573,38.695,380.179,380.387,53,50
2025-12-13 13:00,2025-12-13,13,2025,50,2025-W50,29.5331,21.2077,28.19,257.031,255.373,52,49
2025-12-13 14:00,2025-12-13,14,2025,50,2025-W50,28.4201,21.4662,24.468,614.646,612.429,52,49
2025-12-13 15:00,2025-12-13,15,2025,50,2025-W50,19.3466,10.5119,45.666,513.662,497.538,52,49
2025-12-13 16:00,2025-12-13,16,2025,50,2025-W50,12.6831,5.2635,58.5,691.599,692.717,42,39
2025-12-13 17:00,2025-12-13,17,2025,50,2025-W50,50.2702,24.0144,52.229,100.0,100.0,4,3
2025-12-13 18:00,2025-12-13,18,2025,50,2025-W50,11.7023,11.7023,0.0,100.0,100.0,2,2
2025-12-13 19:00,2025-12-13,19,2025,50,2025-W50,11.7023,11.7023,0.0,100.0,100.0,2,2
2025-12-14 06:00,2025-12-14,6,2025,50,2025-W50,50.2702,24.0144,52.229,100.0,100.0,4,3
2025-12-14 07:00,2025-12-14,7,2025,50,2025-W50,28.5575,10.165,64.405,86.796,87.556,7,6
2025-12-14 08:00,2025-12-14,8,2025,50,2025-W50,8.7557,3.543,59.535,33.544,32.61,53,50
2025-12-14 09:00,2025-12-14,9,2025,50,2025-W50,10.6901,7.1955,32.69,27.887,26.793,53,50
2025-12-14 10:00,2025-12-14,10,2025,50,2025-W50,12.5838,9.4089,25.23,28.404,27.877,53,50
2025-12-14 11:00,2025-12-14,11,2025,50,2025-W50,16.4593,11.5758,29.67,32.863,32.605,53,50
2025-12-14 12:00,2025-12-14,12,2025,50,2025-W50,18.116,11.9964,33.78,33.147,32.913,53,50
2025-12-14 13:00,2025-12-14,13,2025,50,2025-W50,17.4528,11.5863,33.614,33.33,32.963,53,50
2025-12-14 14:00,2025-12-14,14,2025,50,2025-W50,14.1874,9.4767,33.203,35.446,35.392,53,50
2025-12-14 15:00,2025-12-14,15,2025,50,2025-W50,12.3123,7.1151,42.212,36.7,35.836,53,50
2025-12-14 16:00,2025-12-14,16,2025,50,2025-W50,9.0198,3.8434,57.389,55.875,57.338,53,50
2025-12-14 17:00,2025-12-14,17,2025,50,2025-W50,24.0565,10.0117,58.382,100.0,100.0,8,6
2025-12-14 18:00,2025-12-14,18,2025,50,2025-W50,10.7515,10.7515,0.0,100.0,100.0,3,3
2025-12-14 19:00,2025-12-14,19,2025,50,2025-W50,10.7515,10.7515,0.0,100.0,100.0,3,3
2025-12-15 06:00,2025-12-15,6,2025,51,2025-W51,51.64,22.8223,55.805,100.0,100.0,5,4
2025-12-15 07:00,2025-12-15,7,2025,51,2025-W51,28.7395,10.0369,65.076,82.767,82.928,9,8
2025-12-15 08:00,2025-12-15,8,2025,51,2025-W51,8.631,4.4788,48.108,30.796,30.757,53,50
2025-12-15 09:00,2025-12-15,9,2025,51,2025-W51,15.6414,9.1922,41.232,28.467,27.866,53,50
2025-12-15 10:00,2025-12-15,10,2025,51,2025-W51,16.8706,12.3915,26.55,31.161,31.494,53,50
2025-12-15 11:00,2025-12-15,11,2025,51,2025-W51,19.7629,14.1204,28.551,31.525,32.049,53,50
2025-12-15 12:00,2025-12-15,12,2025,51,2025-W51,22.9319,14.6868,35.955,30.481,30.647,53,50
2025-12-15 13:00,2025-12-15,13,2025,51,2025-W51,19.867,14.8312,25.348,30.933,31.255,53,50
2025-12-15 14:00,2025-12-15,14,2025,51,2025-W51,15.3641,11.6643,24.081,32.484,32.858,53,50
2025-12-15 15:00,2025-12-15,15,2025,51,2025-W51,12.3436,8.0219,35.012,36.098,36.192,53,50
2025-12-15 16:00,2025-12-15,16,2025,51,2025-W51,8.38,3.886,53.628,57.96,59.609,53,50
2025-12-15 17:00,2025-12-15,17,2025,51,2025-W51,29.2244,16.0161,45.196,100.0,100.0,8,6
2025-12-15 18:00,2025-12-15,18,2025,51,2025-W51,10.7515,10.7515,0.0,100.0,100.0,3,3
2025-12-15 19:00,2025-12-15,19,2025,51,2025-W51,10.7515,10.7515,0.0,100.0,100.0,3,3
2025-12-16 06:00,2025-12-16,6,2025,51,2025-W51,51.64,22.8223,55.805,100.0,100.0,5,4
2025-12-16 07:00,2025-12-16,7,2025,51,2025-W51,28.9711,10.5304,63.652,71.915,70.326,7,6
2025-12-16 08:00,2025-12-16,8,2025,51,2025-W51,8.9687,3.7642,58.029,31.184,30.227,52,49
2025-12-16 09:00,2025-12-16,9,2025,51,2025-W51,10.1986,7.1947,29.454,31.794,31.233,52,49
2025-12-16 10:00,2025-12-16,10,2025,51,2025-W51,11.1168,9.2259,17.009,30.647,30.526,52,49
2025-12-16 11:00,2025-12-16,11,2025,51,2025-W51,13.7809,10.9327,20.667,33.779,33.846,52,49
2025-12-16 12:00,2025-12-16,12,2025,51,2025-W51,15.4411,11.6955,24.257,33.882,33.815,52,49
2025-12-16 13:00,2025-12-16,13,2025,51,2025-W51,14.8395,11.3116,23.773,35.465,35.281,52,49
2025-12-16 14:00,2025-12-16,14,2025,51,2025-W51,11.4054,10.0271,12.084,40.055,40.582,52,49
2025-12-16 15:00,2025-12-16,15,2025,51,2025-W51,10.2672,7.0757,31.085,44.722,44.679,52,49
2025-12-16 16:00,2025-12-16,16,2025,51,2025-W51,9.2353,4.011,56.568,67.445,68.44,52,49
2025-12-16 17:00,2025-12-16,17,2025,51,2025-W51,26.9654,14.0804,47.783,100.0,100.0,7,5
2025-12-16 18:00,2025-12-16,18,2025,51,2025-W51,11.7023,11.7023,0.0,100.0,100.0,2,2
2025-12-16 19:00,2025-12-16,19,2025,51,2025-W51,11.7023,11.7023,0.0,100.0,100.0,2,2
2025-12-17 06:00,2025-12-17,6,2025,51,2025-W51,50.2702,24.0144,52.229,100.0,100.0,4,3
2025-12-17 07:00,2025-12-17,7,2025,51,2025-W51,28.0656,10.4296,62.838,105.977,111.939,5,4
2025-12-17 08:00,2025-12-17,8,2025,51,2025-W51,9.0845,3.5761,60.635,26.77,25.67,52,49
2025-12-17 09:00,2025-12-17,9,2025,51,2025-W51,12.1432,8.6924,28.418,29.504,28.504,52,49
2025-12-17 10:00,2025-12-17,10,2025,51,2025-W51,14.1126,10.5107,25.523,30.715,30.145,52,49
2025-12-17 11:00,2025-12-17,11,2025,51,2025-W51,18.9327,12.2622,35.233,32.869,32.482,52,49
2025-12-17 12:00,2025-12-17,12,2025,51,2025-W51,20.7737,13.4529,35.241,34.596,34.129,52,49
2025-12-17 13:00,2025-12-17,13,2025,51,2025-W51,19.2885,12.6568,34.381,33.353,33.004,52,49
2025-12-17 14:00,2025-12-17,14,2025,51,2025-W51,15.8642,10.8728,31.463,35.566,35.42,52,49
2025-12-17 15:00,2025-12-17,15,2025,51,2025-W51,13.0166,7.8096,40.003,36.256,35.283,52,49
2025-12-17 16:00,2025-12-17,16,2025,51,2025-W51,9.6106,4.1693,56.617,56.765,58.214,52,49
2025-12-17 17:00,2025-12-17,17,2025,51,2025-W51,23.9634,10.4958,56.201,100.0,100.0,7,5
2025-12-17 18:00,2025-12-17,18,2025,51,2025-W51,11.7023,11.7023,0.0,100.0,100.0,2,2
2025-12-17 19:00,2025-12-17,19,2025,51,2025-W51,11.7023,11.7023,0.0,100.0,100.0,2,2
2025-12-18 06:00,2025-12-18,6,2025,51,2025-W51,50.2702,24.0144,52.229,100.0,100.0,4,3
2025-12-18 07:00,2025-12-18,7,2025,51,2025-W51,28.2364,10.3214,63.447,108.696,114.084,6,5
2025-12-18 08:00,2025-12-18,8,2025,51,2025-W51,8.3242,3.5891,56.884,31.371,31.274,53,50
2025-12-18 09:00,2025-12-18,9,2025,51,2025-W51,12.4926,7.862,37.067,26.938,26.479,53,50
2025-12-18 10:00,2025-12-18,10,2025,51,2025-W51,14.2204,11.406,19.792,30.785,31.226,53,50
2025-12-18 11:00,2025-12-18,11,2025,51,2025-W51,16.815,14.0106,16.678,35.596,36.779,53,50
2025-12-18 12:00,2025-12-18,12,2025,51,2025-W51,14.2437,13.1888,7.406,34.351,35.469,53,50
2025-12-18 13:00,2025-12-18,13,2025,51,2025-W51,16.1503,14.3937,10.876,43.972,45.376,53,50
2025-12-18 14:00,2025-12-18,14,2025,51,2025-W51,13.4706,9.5094,29.406,32.327,32.699,53,50
2025-12-18 15:00,2025-12-18,15,2025,51,2025-W51,10.6537,7.2475,31.972,33.674,33.774,53,50
2025-12-18 16:00,2025-12-18,16,2025,51,2025-W51,8.3845,3.8074,54.59,54.033,55.119,53,50
2025-12-18 17:00,2025-12-18,17,2025,51,2025-W51,24.4492,10.9963,55.024,100.0,100.0,7,5
2025-12-18 18:00,2025-12-18,18,2025,51,2025-W51,10.8547,10.8547,0.0,100.0,100.0,3,3
2025-12-18 19:00,2025-12-18,19,2025,51,2025-W51,10.8547,10.8547,0.0,100.0,100.0,3,3
2025-12-19 06:00,2025-12-19,6,2025,51,2025-W51,51.8001,22.977,55.643,100.0,100.0,5,4
2025-12-19 07:00,2025-12-19,7,2025,51,2025-W51,42.4789,22.509,47.011,85.684,86.843,5,4
2025-12-19 08:00,2025-12-19,8,2025,51,2025-W51,9.4746,3.9411,58.404,32.399,31.4,52,49
2025-12-19 09:00,2025-12-19,9,2025,51,2025-W51,9.2509,6.6446,28.173,31.865,32.215,52,49
2025-12-19 10:00,2025-12-19,10,2025,51,2025-W51,10.6308,11.0316,-3.77,35.432,36.693,52,49
2025-12-19 11:00,2025-12-19,11,2025,51,2025-W51,12.9019,13.205,-2.349,40.035,41.638,52,49
2025-12-19 12:00,2025-12-19,12,2025,51,2025-W51,18.0756,17.539,2.969,57.855,59.548,52,49
2025-12-19 13:00,2025-12-19,13,2025,51,2025-W51,21.0515,16.5158,21.546,73.823,74.633,52,49
2025-12-19 14:00,2025-12-19,14,2025,51,2025-W51,15.2479,12.9693,14.944,72.516,74.14,52,49
2025-12-19 15:00,2025-12-19,15,2025,51,2025-W51,13.6858,7.5444,44.875,64.721,62.874,52,49
2025-12-19 16:00,2025-12-19,16,2025,51,2025-W51,9.9238,3.8396,61.309,65.686,64.495,51,48
2025-12-19 17:00,2025-12-19,17,2025,51,2025-W51,50.2702,24.0144,52.229,100.0,100.0,4,3
2025-12-19 18:00,2025-12-19,18,2025,51,2025-W51,11.7023,11.7023,0.0,100.0,100.0,2,2
2025-12-19 19:00,2025-12-19,19,2025,51,2025-W51,11.7023,11.7023,0.0,100.0,100.0,2,2
2025-12-20 06:00,2025-12-20,6,2025,51,2025-W51,50.2702,24.0144,52.229,100.0,100.0,4,3
2025-12-20 07:00,2025-12-20,7,2025,51,2025-W51,41.6566,23.7315,43.031,92.392,95.885,4,3
2025-12-20 08:00,2025-12-20,8,2025,51,2025-W51,11.2975,4.1062,63.654,223.56,225.647,50,47
2025-12-20 09:00,2025-12-20,9,2025,51,2025-W51,17.3297,9.2549,46.595,255.398,254.12,52,49
2025-12-20 10:00,2025-12-20,10,2025,51,2025-W51,25.088,11.7968,52.978,126.936,119.935,52,49
2025-12-20 11:00,2025-12-20,11,2025,51,2025-W51,19.2252,13.2877,30.884,51.194,50.533,52,49
2025-12-20 12:00,2025-12-20,12,2025,51,2025-W51,15.525,13.6546,12.048,42.2,42.991,52,49
2025-12-20 13:00,2025-12-20,13,2025,51,2025-W51,19.6912,14.2347,27.71,36.678,37.226,52,49
2025-12-20 14:00,2025-12-20,14,2025,51,2025-W51,11.3244,10.1883,10.032,56.702,58.315,52,49
2025-12-20 15:00,2025-12-20,15,2025,51,2025-W51,14.2797,10.7614,24.639,80.288,80.467,52,49
2025-12-20 16:00,2025-12-20,16,2025,51,2025-W51,9.9409,3.5387,64.403,68.353,66.781,52,49
2025-12-20 17:00,2025-12-20,17,2025,51,2025-W51,51.64,22.8223,55.805,100.0,100.0,5,4
2025-12-20 18:00,2025-12-20,18,2025,51,2025-W51,10.7515,10.7515,0.0,100.0,100.0,3,3
2025-12-20 19:00,2025-12-20,19,2025,51,2025-W51,10.7515,10.7515,0.0,100.0,100.0,3,3
2025-12-21 06:00,2025-12-21,6,2025,51,2025-W51,51.64,22.8223,55.805,100.0,100.0,5,4
2025-12-21 07:00,2025-12-21,7,2025,51,2025-W51,43.6867,22.2953,48.966,80.713,79.934,5,4
2025-12-21 08:00,2025-12-21,8,2025,51,2025-W51,9.5735,3.9528,58.711,36.864,36.748,51,48
2025-12-21 09:00,2025-12-21,9,2025,51,2025-W51,15.018,10.7501,28.419,31.867,30.803,52,49
2025-12-21 10:00,2025-12-21,10,2025,51,2025-W51,17.2164,12.5781,26.941,34.083,33.6,52,49
2025-12-21 11:00,2025-12-21,11,2025,51,2025-W51,19.8277,12.8291,35.297,35.607,35.318,52,49
2025-12-21 12:00,2025-12-21,12,2025,51,2025-W51,21.1672,12.8812,39.146,34.734,34.354,52,49
2025-12-21 13:00,2025-12-21,13,2025,51,2025-W51,14.9478,12.5705,15.904,35.515,35.528,52,49
2025-12-21 14:00,2025-12-21,14,2025,51,2025-W51,18.5431,12.9765,30.02,53.553,54.541,52,49
2025-12-21 15:00,2025-12-21,15,2025,51,2025-W51,18.4701,9.4485,48.844,57.903,57.805,52,49
2025-12-21 16:00,2025-12-21,16,2025,51,2025-W51,10.2512,4.5892,55.232,77.843,78.237,52,49
2025-12-21 17:00,2025-12-21,17,2025,51,2025-W51,24.377,9.8405,59.632,100.0,100.0,9,7
2025-12-21 18:00,2025-12-21,18,2025,51,2025-W51,11.7023,11.7023,0.0,100.0,100.0,2,2
2025-12-21 19:00,2025-12-21,19,2025,51,2025-W51,11.7023,11.7023,0.0,100.0,100.0,2,2
2025-12-22 06:00,2025-12-22,6,2025,52,2025-W52,50.2702,24.0144,52.229,100.0,100.0,4,3
2025-12-22 07:00,2025-12-22,7,2025,52,2025-W52,41.566,23.5905,43.246,91.342,94.536,4,3
2025-12-22 08:00,2025-12-22,8,2025,52,2025-W52,9.4492,4.8741,48.418,60.458,61.56,52,49
2025-12-22 09:00,2025-12-22,9,2025,52,2025-W52,13.4263,11.5501,13.974,69.522,70.677,52,49
2025-12-22 10:00,2025-12-22,10,2025,52,2025-W52,16.095,10.9598,31.906,113.767,114.964,52,49
2025-12-22 11:00,2025-12-22,11,2025,52,2025-W52,14.1238,8.8049,37.659,43.33,43.609,52,49
2025-12-22 12:00,2025-12-22,12,2025,52,2025-W52,29.2836,18.3112,37.469,39.782,38.122,52,49
2025-12-22 13:00,2025-12-22,13,2025,52,2025-W52,23.3884,14.9963,35.881,41.44,41.738,52,49
2025-12-22 14:00,2025-12-22,14,2025,52,2025-W52,19.6742,13.7051,30.34,96.811,97.315,52,49
2025-12-22 15:00,2025-12-22,15,2025,52,2025-W52,11.3694,8.632,24.077,94.388,96.733,52,49
2025-12-22 16:00,2025-12-22,16,2025,52,2025-W52,10.32,3.7783,63.389,137.882,136.523,51,48
2025-12-22 17:00,2025-12-22,17,2025,52,2025-W52,50.2702,24.0144,52.229,100.0,100.0,4,3
2025-12-22 18:00,2025-12-22,18,2025,52,2025-W52,11.7023,11.7023,0.0,100.0,100.0,2,2
2025-12-22 19:00,2025-12-22,19,2025,52,2025-W52,11.7023,11.7023,0.0,100.0,100.0,2,2
2025-12-23 06:00,2025-12-23,6,2025,52,2025-W52,50.2702,24.0144,52.229,100.0,100.0,4,3
2025-12-23 07:00,2025-12-23,7,2025,52,2025-W52,41.3041,23.6326,42.784,91.035,94.316,4,3
2025-12-23 08:00,2025-12-23,8,2025,52,2025-W52,14.2766,4.8589,65.966,592.166,548.796,38,35
2025-12-23 09:00,2025-12-23,9,2025,52,2025-W52,17.0797,6.5855,61.442,457.124,456.719,51,48
2025-12-23 10:00,2025-12-23,10,2025,52,2025-W52,23.2812,7.1085,69.467,201.308,186.204,51,48
2025-12-23 11:00,2025-12-23,11,2025,52,2025-W52,24.9778,7.4261,70.269,141.769,129.612,52,49
2025-12-23 12:00,2025-12-23,12,2025,52,2025-W52,25.1481,7.7525,69.173,150.331,139.866,52,49
2025-12-23 13:00,2025-12-23,13,2025,52,2025-W52,22.4892,7.5013,66.645,91.864,86.771,52,49
2025-12-23 14:00,2025-12-23,14,2025,52,2025-W52,24.9977,13.2192,47.118,273.03,270.113,52,49
2025-12-23 15:00,2025-12-23,15,2025,52,2025-W52,15.6436,5.3488,65.808,154.283,150.007,52,49
2025-12-23 16:00,2025-12-23,16,2025,52,2025-W52,12.0948,4.1978,65.293,218.879,211.004,41,38
2025-12-23 17:00,2025-12-23,17,2025,52,2025-W52,51.64,22.8223,55.805,100.0,100.0,5,4
2025-12-23 18:00,2025-12-23,18,2025,52,2025-W52,10.7515,10.7515,0.0,100.0,100.0,3,3
2025-12-23 19:00,2025-12-23,19,2025,52,2025-W52,10.7515,10.7515,0.0,100.0,100.0,3,3
2025-12-24 06:00,2025-12-24,6,2025,52,2025-W52,51.64,22.8223,55.805,100.0,100.0,5,4
2025-12-24 07:00,2025-12-24,7,2025,52,2025-W52,42.7242,22.5008,47.335,85.863,86.882,5,4
2025-12-24 08:00,2025-12-24,8,2025,52,2025-W52,11.7745,4.2356,64.028,129.556,120.915,52,49
2025-12-24 09:00,2025-12-24,9,2025,52,2025-W52,14.5269,6.9416,52.216,117.151,118.018,52,49
2025-12-24 10:00,2025-12-24,10,2025,52,2025-W52,23.779,13.8638,41.697,140.611,137.521,52,49
2025-12-24 11:00,2025-12-24,11,2025,52,2025-W52,25.8983,15.6062,39.74,77.765,75.803,52,49
2025-12-24 12:00,2025-12-24,12,2025,52,2025-W52,19.5453,14.9173,23.678,54.963,55.093,52,49
2025-12-24 13:00,2025-12-24,13,2025,52,2025-W52,19.0195,14.8492,21.926,58.177,58.625,52,49
2025-12-24 14:00,2025-12-24,14,2025,52,2025-W52,15.8715,14.3957,9.299,75.857,78.119,52,49
2025-12-24 15:00,2025-12-24,15,2025,52,2025-W52,13.5688,7.7713,42.727,54.554,54.438,52,49
2025-12-24 16:00,2025-12-24,16,2025,52,2025-W52,10.2148,3.7833,62.962,75.634,76.935,52,49
2025-12-24 17:00,2025-12-24,17,2025,52,2025-W52,50.5114,19.1856,62.017,100.0,100.0,7,6
2025-12-24 18:00,2025-12-24,18,2025,52,2025-W52,10.7515,10.7515,0.0,100.0,100.0,3,3
2025-12-24 19:00,2025-12-24,19,2025,52,2025-W52,10.7515,10.7515,0.0,100.0,100.0,3,3
2025-12-25 06:00,2025-12-25,6,2025,52,2025-W52,51.64,22.8223,55.805,100.0,100.0,5,4
2025-12-25 07:00,2025-12-25,7,2025,52,2025-W52,44.2321,22.3116,49.558,78.656,77.082,5,4
2025-12-25 08:00,2025-12-25,8,2025,52,2025-W52,9.8335,3.9158,60.178,33.792,33.62,52,49
2025-12-25 09:00,2025-12-25,9,2025,52,2025-W52,16.7722,10.4141,37.909,32.667,31.486,52,49
2025-12-25 10:00,2025-12-25,10,2025,52,2025-W52,18.3695,11.6737,36.451,34.252,33.814,52,49
2025-12-25 11:00,2025-12-25,11,2025,52,2025-W52,21.9045,13.1639,39.903,36.068,35.871,52,49
2025-12-25 12:00,2025-12-25,12,2025,52,2025-W52,23.5607,13.7466,41.655,35.552,35.404,52,49
2025-12-25 13:00,2025-12-25,13,2025,52,2025-W52,22.8045,13.1773,42.216,35.172,34.842,52,49
2025-12-25 14:00,2025-12-25,14,2025,52,2025-W52,19.5583,11.8184,39.573,35.766,35.277,52,49
2025-12-25 15:00,2025-12-25,15,2025,52,2025-W52,16.8553,9.1277,45.847,35.94,34.742,52,49
2025-12-25 16:00,2025-12-25,16,2025,52,2025-W52,10.0709,3.6144,64.11,49.625,50.205,52,49
2025-12-25 17:00,2025-12-25,17,2025,52,2025-W52,24.2234,3.4743,85.657,100.0,100.0,13,11
2025-12-25 18:00,2025-12-25,18,2025,52,2025-W52,10.7515,10.7515,0.0,100.0,100.0,3,3
2025-12-25 19:00,2025-12-25,19,2025,52,2025-W52,10.7515,10.7515,0.0,100.0,100.0,3,3
2025-12-26 06:00,2025-12-26,6,2025,52,2025-W52,52.1539,10.7515,79.385,100.0,100.0,4,3
2025-12-26 07:00,2025-12-26,7,2025,52,2025-W52,43.863,9.8997,77.43,88.408,89.865,4,3
2025-12-26 08:00,2025-12-26,8,2025,52,2025-W52,9.3035,3.2962,64.57,33.638,33.579,52,49
2025-12-26 09:00,2025-12-26,9,2025,52,2025-W52,17.3619,9.7617,43.775,31.421,30.836,52,49
2025-12-26 10:00,2025-12-26,10,2025,52,2025-W52,18.4587,13.1409,28.809,34.137,34.579,52,49
2025-12-26 11:00,2025-12-26,11,2025,52,2025-W52,20.5074,15.1573,26.088,36.19,37.133,52,49
2025-12-26 12:00,2025-12-26,12,2025,52,2025-W52,22.5804,16.2797,27.903,39.922,41.0,52,49
2025-12-26 13:00,2025-12-26,13,2025,52,2025-W52,22.513,16.2712,27.725,52.79,54.465,52,49
2025-12-26 14:00,2025-12-26,14,2025,52,2025-W52,14.7245,12.6731,13.932,36.407,37.239,52,49
2025-12-26 15:00,2025-12-26,15,2025,52,2025-W52,11.559,9.4168,18.533,44.359,45.196,52,49
2025-12-26 16:00,2025-12-26,16,2025,52,2025-W52,9.1694,3.4836,62.009,48.227,48.999,52,49
2025-12-26 17:00,2025-12-26,17,2025,52,2025-W52,23.8756,3.3203,86.093,100.0,100.0,14,12
2025-12-26 18:00,2025-12-26,18,2025,52,2025-W52,10.8547,10.8547,0.0,100.0,100.0,3,3
2025-12-26 19:00,2025-12-26,19,2025,52,2025-W52,10.8547,10.8547,0.0,100.0,100.0,3,3
2025-12-27 06:00,2025-12-27,6,2025,52,2025-W52,52.3406,10.8547,79.261,100.0,100.0,4,3
2025-12-27 07:00,2025-12-27,7,2025,52,2025-W52,43.2676,9.9916,76.907,84.804,85.544,4,3
2025-12-27 08:00,2025-12-27,8,2025,52,2025-W52,9.0071,2.4098,73.245,32.012,31.145,52,49
2025-12-27 09:00,2025-12-27,9,2025,52,2025-W52,10.4046,7.5322,27.607,31.209,31.422,52,49
2025-12-27 10:00,2025-12-27,10,2025,52,2025-W52,13.991,11.1109,20.585,30.99,30.615,52,49
2025-12-27 11:00,2025-12-27,11,2025,52,2025-W52,17.5007,12.4586,28.811,32.882,32.695,52,49
2025-12-27 12:00,2025-12-27,12,2025,52,2025-W52,18.2556,12.8449,29.639,32.524,32.349,52,49
2025-12-27 13:00,2025-12-27,13,2025,52,2025-W52,16.4868,11.79,28.488,34.358,34.114,52,49
2025-12-27 14:00,2025-12-27,14,2025,52,2025-W52,13.8178,10.667,22.802,38.621,38.806,52,49
2025-12-27 15:00,2025-12-27,15,2025,52,2025-W52,12.1753,7.5521,37.972,38.576,37.94,52,49
2025-12-27 16:00,2025-12-27,16,2025,52,2025-W52,8.9705,2.9604,66.999,45.118,45.51,52,49
2025-12-27 17:00,2025-12-27,17,2025,52,2025-W52,24.318,3.431,85.891,100.0,100.0,14,12
2025-12-27 18:00,2025-12-27,18,2025,52,2025-W52,10.7515,10.7515,0.0,100.0,100.0,3,3
2025-12-27 19:00,2025-12-27,19,2025,52,2025-W52,10.7515,10.7515,0.0,100.0,100.0,3,3
2025-12-28 06:00,2025-12-28,6,2025,52,2025-W52,52.1539,10.7515,79.385,100.0,100.0,4,3
2025-12-28 07:00,2025-12-28,7,2025,52,2025-W52,42.9259,9.8837,76.975,80.241,79.58,4,3
2025-12-28 08:00,2025-12-28,8,2025,52,2025-W52,9.2525,2.2363,75.831,33.408,32.019,52,49
2025-12-28 09:00,2025-12-28,9,2025,52,2025-W52,9.374,6.3816,31.922,29.075,28.409,52,49
2025-12-28 10:00,2025-12-28,10,2025,52,2025-W52,11.4785,9.5916,16.438,32.068,32.002,52,49
2025-12-28 11:00,2025-12-28,11,2025,52,2025-W52,15.2381,11.5505,24.2,34.811,34.84,52,49
2025-12-28 12:00,2025-12-28,12,2025,52,2025-W52,16.9759,12.329,27.373,34.574,34.623,52,49
2025-12-28 13:00,2025-12-28,13,2025,52,2025-W52,16.2018,11.6671,27.989,35.386,35.4,52,49
2025-12-28 14:00,2025-12-28,14,2025,52,2025-W52,13.0864,9.7211,25.716,36.672,36.81,52,49
2025-12-28 15:00,2025-12-28,15,2025,52,2025-W52,11.3836,7.0449,38.114,37.562,36.942,52,49
2025-12-28 16:00,2025-12-28,16,2025,52,2025-W52,8.345,2.7224,67.377,46.878,47.376,52,49
2025-12-28 17:00,2025-12-28,17,2025,52,2025-W52,23.2261,3.1768,86.322,100.0,100.0,14,12
2025-12-28 18:00,2025-12-28,18,2025,52,2025-W52,10.7515,10.7515,0.0,100.0,100.0,3,3
2025-12-28 19:00,2025-12-28,19,2025,52,2025-W52,10.7515,10.7515,0.0,100.0,100.0,3,3
2025-12-29 06:00,2025-12-29,6,2026,1,2026-W01,49.7042,6.6039,86.714,100.0,100.0,3,2
2025-12-29 07:00,2025-12-29,7,2026,1,2026-W01,40.9156,6.6004,83.868,74.461,70.558,3,2
2025-12-29 08:00,2025-12-29,8,2026,1,2026-W01,9.6509,5.2148,45.966,35.876,34.872,52,49
2025-12-29 09:00,2025-12-29,9,2026,1,2026-W01,8.2742,4.6482,43.823,32.462,30.846,52,49
2025-12-29 10:00,2025-12-29,10,2026,1,2026-W01,10.7794,9.3478,13.281,36.855,35.95,52,49
2025-12-29 11:00,2025-12-29,11,2026,1,2026-W01,14.7113,13.8687,5.728,37.873,37.235,52,49
2025-12-29 12:00,2025-12-29,12,2026,1,2026-W01,14.9197,14.2333,4.6,36.153,35.694,52,49
2025-12-29 13:00,2025-12-29,13,2026,1,2026-W01,15.9079,14.8011,6.958,49.479,49.027,52,49
2025-12-29 14:00,2025-12-29,14,2026,1,2026-W01,11.8513,10.652,10.12,44.475,43.507,52,49
2025-12-29 15:00,2025-12-29,15,2026,1,2026-W01,8.8439,5.8138,34.261,38.542,37.721,52,49
2025-12-29 16:00,2025-12-29,16,2026,1,2026-W01,8.656,3.7174,57.054,52.824,52.247,52,49
