datetime,date,hour,year,week,week_label,NRMSE_全部站点,NRMSE_去除最差站点后,NRMSE_降幅(%),MAPE(%)_全部站点,MAPE(%)_去除最差站点后,n_sites_全部站点,n_sites_去除最差站点后
2025-11-12 08:00,2025-11-12,8,2025,46,2025-W46,13.1167,8.9487,31.776,49.619,29.077,51,48
2025-11-12 09:00,2025-11-12,9,2025,46,2025-W46,18.8779,11.1108,41.144,89.337,42.044,51,48
2025-11-12 10:00,2025-11-12,10,2025,46,2025-W46,22.8003,12.6017,44.73,113.982,50.461,51,48
2025-11-12 11:00,2025-11-12,11,2025,46,2025-W46,25.2864,13.9883,44.68,125.694,55.414,51,48
2025-11-12 12:00,2025-11-12,12,2025,46,2025-W46,26.8899,15.2019,43.466,130.751,55.737,53,50
2025-11-12 13:00,2025-11-12,13,2025,46,2025-W46,24.1982,13.7686,43.101,122.465,53.691,53,50
2025-11-12 14:00,2025-11-12,14,2025,46,2025-W46,19.259,10.3478,46.27,99.106,44.325,53,50
2025-11-12 15:00,2025-11-12,15,2025,46,2025-W46,12.7991,7.5075,41.343,72.529,36.634,53,50
2025-11-12 16:00,2025-11-12,16,2025,46,2025-W46,10.4517,7.3803,29.387,44.797,35.377,53,50
2025-11-12 17:00,2025-11-12,17,2025,46,2025-W46,23.0471,31.3582,-36.062,100.0,100.0,16,13
2025-11-12 18:00,2025-11-12,18,2025,46,2025-W46,29.3226,50.8481,-73.409,100.0,100.0,6,4
2025-11-12 19:00,2025-11-12,19,2025,46,2025-W46,29.3226,50.8481,-73.409,100.0,100.0,6,4
2025-11-13 06:00,2025-11-13,6,2025,46,2025-W46,29.3226,10.1875,65.257,100.0,100.0,6,3
2025-11-13 07:00,2025-11-13,7,2025,46,2025-W46,12.651,2.2838,81.947,86.484,88.35,46,43
2025-11-13 08:00,2025-11-13,8,2025,46,2025-W46,11.7567,8.2522,29.808,69.173,51.564,53,50
2025-11-13 09:00,2025-11-13,9,2025,46,2025-W46,14.4511,9.6714,33.075,106.047,63.214,53,50
2025-11-13 10:00,2025-11-13,10,2025,46,2025-W46,23.3436,19.6837,15.679,118.582,58.998,53,50
2025-11-13 11:00,2025-11-13,11,2025,46,2025-W46,22.2842,13.7258,38.406,131.61,61.566,53,50
2025-11-13 12:00,2025-11-13,12,2025,46,2025-W46,22.5253,14.9764,33.513,128.567,59.885,53,50
2025-11-13 13:00,2025-11-13,13,2025,46,2025-W46,20.3483,11.1898,45.009,131.363,64.782,53,50
2025-11-13 14:00,2025-11-13,14,2025,46,2025-W46,16.9468,10.2158,39.718,111.635,57.784,53,50
2025-11-13 15:00,2025-11-13,15,2025,46,2025-W46,12.9674,8.6373,33.392,99.255,64.336,53,50
2025-11-13 16:00,2025-11-13,16,2025,46,2025-W46,10.867,4.1403,61.9,70.883,59.737,53,50
2025-11-13 17:00,2025-11-13,17,2025,46,2025-W46,25.3585,3.3018,86.98,100.0,100.0,12,9
2025-11-13 18:00,2025-11-13,18,2025,46,2025-W46,30.6409,9.5354,68.88,100.0,100.0,7,4
2025-11-13 19:00,2025-11-13,19,2025,46,2025-W46,30.6409,9.5354,68.88,100.0,100.0,7,4
2025-11-14 06:00,2025-11-14,6,2025,46,2025-W46,30.6409,9.5354,68.88,100.0,100.0,7,4
2025-11-14 07:00,2025-11-14,7,2025,46,2025-W46,12.6347,1.9525,84.546,86.361,88.302,49,46
2025-11-14 08:00,2025-11-14,8,2025,46,2025-W46,11.3175,6.7577,40.29,63.308,49.442,53,50
2025-11-14 09:00,2025-11-14,9,2025,46,2025-W46,14.4094,11.9226,17.258,88.25,53.775,53,50
2025-11-14 10:00,2025-11-14,10,2025,46,2025-W46,19.4213,15.8205,18.541,111.906,61.025,53,50
2025-11-14 11:00,2025-11-14,11,2025,46,2025-W46,24.065,19.3457,19.611,126.372,62.769,53,50
2025-11-14 12:00,2025-11-14,12,2025,46,2025-W46,23.5559,17.6177,25.209,117.926,51.783,53,50
2025-11-14 13:00,2025-11-14,13,2025,46,2025-W46,22.0134,16.2304,26.27,115.771,52.478,53,50
2025-11-14 14:00,2025-11-14,14,2025,46,2025-W46,16.429,12.0385,26.724,91.624,43.921,53,50
2025-11-14 15:00,2025-11-14,15,2025,46,2025-W46,11.4392,6.4772,43.377,80.324,47.684,53,50
2025-11-14 16:00,2025-11-14,16,2025,46,2025-W46,11.1285,5.6811,48.95,89.915,83.813,53,50
2025-11-14 17:00,2025-11-14,17,2025,46,2025-W46,22.5868,2.5262,88.815,100.0,100.0,14,11
2025-11-14 18:00,2025-11-14,18,2025,46,2025-W46,29.3226,10.1875,65.257,100.0,100.0,6,3
2025-11-14 19:00,2025-11-14,19,2025,46,2025-W46,29.3226,10.1875,65.257,100.0,100.0,6,3
2025-11-15 06:00,2025-11-15,6,2025,46,2025-W46,29.3226,10.1875,65.257,100.0,100.0,6,3
2025-11-15 07:00,2025-11-15,7,2025,46,2025-W46,12.5908,1.8444,85.351,47.508,46.03,49,46
2025-11-15 08:00,2025-11-15,8,2025,46,2025-W46,10.861,5.2589,51.58,48.255,33.948,53,50
2025-11-15 09:00,2025-11-15,9,2025,46,2025-W46,15.4263,12.8175,16.911,83.617,44.226,53,50
2025-11-15 10:00,2025-11-15,10,2025,46,2025-W46,18.2101,14.9665,17.812,92.769,44.743,53,50
2025-11-15 11:00,2025-11-15,11,2025,46,2025-W46,21.6737,16.7648,22.649,114.281,53.885,53,50
2025-11-15 12:00,2025-11-15,12,2025,46,2025-W46,26.8863,24.4821,8.942,145.645,85.241,53,50
2025-11-15 13:00,2025-11-15,13,2025,46,2025-W46,20.49,16.6112,18.93,127.722,74.281,53,50
2025-11-15 14:00,2025-11-15,14,2025,46,2025-W46,15.5726,12.515,19.635,111.407,71.397,53,50
2025-11-15 15:00,2025-11-15,15,2025,46,2025-W46,11.8149,9.695,17.943,79.75,62.814,53,50
2025-11-15 16:00,2025-11-15,16,2025,46,2025-W46,12.3986,5.6875,54.128,112.364,111.95,53,50
2025-11-15 17:00,2025-11-15,17,2025,46,2025-W46,30.2799,7.2342,76.109,100.0,100.0,8,5
2025-11-15 18:00,2025-11-15,18,2025,46,2025-W46,29.3226,10.1875,65.257,100.0,100.0,6,3
2025-11-15 19:00,2025-11-15,19,2025,46,2025-W46,29.3226,10.1875,65.257,100.0,100.0,6,3
2025-11-16 06:00,2025-11-16,6,2025,46,2025-W46,29.3226,10.1875,65.257,100.0,100.0,6,3
2025-11-16 07:00,2025-11-16,7,2025,46,2025-W46,12.75,1.7757,86.073,48.919,48.384,47,44
2025-11-16 08:00,2025-11-16,8,2025,46,2025-W46,10.396,4.9218,52.657,40.681,24.409,52,49
2025-11-16 09:00,2025-11-16,9,2025,46,2025-W46,14.4561,11.2387,22.256,77.926,37.978,52,49
2025-11-16 10:00,2025-11-16,10,2025,46,2025-W46,18.7693,14.4452,23.038,100.133,47.569,53,50
2025-11-16 11:00,2025-11-16,11,2025,46,2025-W46,22.8928,17.21,24.823,119.964,55.329,53,50
2025-11-16 12:00,2025-11-16,12,2025,46,2025-W46,22.4151,14.7088,34.38,121.602,53.03,53,50
2025-11-16 13:00,2025-11-16,13,2025,46,2025-W46,20.2294,13.5157,33.188,117.268,55.52,53,50
2025-11-16 14:00,2025-11-16,14,2025,46,2025-W46,15.9499,11.5038,27.876,100.729,54.61,53,50
2025-11-16 15:00,2025-11-16,15,2025,46,2025-W46,11.5341,7.5535,34.512,82.121,53.1,53,50
2025-11-16 16:00,2025-11-16,16,2025,46,2025-W46,11.7928,5.9039,49.936,72.873,66.461,53,50
2025-11-16 17:00,2025-11-16,17,2025,46,2025-W46,30.6239,6.5513,78.607,100.0,100.0,9,6
2025-11-16 18:00,2025-11-16,18,2025,46,2025-W46,29.3226,10.1875,65.257,100.0,100.0,6,3
2025-11-16 19:00,2025-11-16,19,2025,46,2025-W46,29.3226,10.1875,65.257,100.0,100.0,6,3
2025-11-17 06:00,2025-11-17,6,2025,47,2025-W47,29.3226,4.1761,85.758,100.0,100.0,6,4
2025-11-17 07:00,2025-11-17,7,2025,47,2025-W47,13.4542,1.8241,86.442,263.088,231.244,36,33
2025-11-17 08:00,2025-11-17,8,2025,47,2025-W47,11.6272,3.5988,69.048,42.201,39.256,53,50
2025-11-17 09:00,2025-11-17,9,2025,47,2025-W47,13.7528,8.3451,39.32,61.81,60.719,53,50
2025-11-17 10:00,2025-11-17,10,2025,47,2025-W47,18.1106,12.8838,28.86,89.203,89.352,53,50
2025-11-17 11:00,2025-11-17,11,2025,47,2025-W47,19.751,13.3956,32.178,95.054,95.416,53,50
2025-11-17 12:00,2025-11-17,12,2025,47,2025-W47,24.6863,21.0769,14.621,78.074,77.339,53,50
2025-11-17 13:00,2025-11-17,13,2025,47,2025-W47,18.8741,13.9341,26.173,93.092,94.159,53,50
2025-11-17 14:00,2025-11-17,14,2025,47,2025-W47,17.3781,14.5887,16.051,104.468,106.857,53,50
2025-11-17 15:00,2025-11-17,15,2025,47,2025-W47,13.9782,8.9855,35.718,98.426,99.27,53,50
2025-11-17 16:00,2025-11-17,16,2025,47,2025-W47,12.7294,3.4291,73.061,95.343,92.36,53,50
2025-11-17 17:00,2025-11-17,17,2025,47,2025-W47,31.1105,4.0897,86.854,100.0,100.0,9,7
2025-11-17 18:00,2025-11-17,18,2025,47,2025-W47,31.7618,4.4477,85.997,100.0,100.0,8,6
2025-11-17 19:00,2025-11-17,19,2025,47,2025-W47,31.7618,4.4477,85.997,100.0,100.0,8,6
2025-11-18 06:00,2025-11-18,6,2025,47,2025-W47,31.7618,52.806,-66.256,100.0,100.0,8,6
2025-11-18 07:00,2025-11-18,7,2025,47,2025-W47,12.8793,10.3576,19.58,83.474,84.163,50,47
2025-11-18 08:00,2025-11-18,8,2025,47,2025-W47,11.9506,8.1354,31.924,47.683,29.691,53,50
2025-11-18 09:00,2025-11-18,9,2025,47,2025-W47,19.0897,11.2715,40.955,91.409,45.418,53,50
2025-11-18 10:00,2025-11-18,10,2025,47,2025-W47,25.3504,14.5552,42.584,122.58,56.484,53,50
2025-11-18 11:00,2025-11-18,11,2025,47,2025-W47,29.2699,16.2739,44.401,139.694,62.649,53,50
2025-11-18 12:00,2025-11-18,12,2025,47,2025-W47,30.5939,16.4155,46.344,146.225,64.534,53,50
2025-11-18 13:00,2025-11-18,13,2025,47,2025-W47,27.5187,14.5004,47.307,135.983,61.717,53,50
2025-11-18 14:00,2025-11-18,14,2025,47,2025-W47,21.3369,11.5117,46.048,114.857,55.253,53,50
2025-11-18 15:00,2025-11-18,15,2025,47,2025-W47,14.1587,8.5798,39.402,89.198,50.139,53,50
2025-11-18 16:00,2025-11-18,16,2025,47,2025-W47,10.9561,8.0151,26.843,67.059,55.368,53,50
2025-11-18 17:00,2025-11-18,17,2025,47,2025-W47,24.2585,36.7647,-51.554,100.0,100.0,14,11
2025-11-18 18:00,2025-11-18,18,2025,47,2025-W47,31.7618,52.806,-66.256,100.0,100.0,8,6
2025-11-18 19:00,2025-11-18,19,2025,47,2025-W47,31.7618,52.806,-66.256,100.0,100.0,8,6
2025-11-19 06:00,2025-11-19,6,2025,47,2025-W47,31.7618,52.806,-66.256,100.0,100.0,8,6
2025-11-19 07:00,2025-11-19,7,2025,47,2025-W47,12.4684,9.5844,23.131,93.874,94.777,49,46
2025-11-19 08:00,2025-11-19,8,2025,47,2025-W47,11.4568,7.8817,31.205,47.823,30.796,52,49
2025-11-19 09:00,2025-11-19,9,2025,47,2025-W47,16.8393,10.1917,39.477,86.406,44.775,53,50
2025-11-19 10:00,2025-11-19,10,2025,47,2025-W47,22.462,12.8549,42.771,116.81,55.388,53,50
2025-11-19 11:00,2025-11-19,11,2025,47,2025-W47,26.1949,14.6036,44.25,134.868,61.683,53,50
2025-11-19 12:00,2025-11-19,12,2025,47,2025-W47,27.3645,14.6474,46.473,141.7,64.394,53,50
2025-11-19 13:00,2025-11-19,13,2025,47,2025-W47,25.2212,13.9709,44.606,132.947,62.182,53,50
2025-11-19 14:00,2025-11-19,14,2025,47,2025-W47,19.7514,10.8867,44.881,109.831,54.326,53,50
2025-11-19 15:00,2025-11-19,15,2025,47,2025-W47,13.4942,8.4242,37.572,83.807,48.276,53,50
2025-11-19 16:00,2025-11-19,16,2025,47,2025-W47,11.2945,8.6136,23.736,72.014,61.492,53,50
2025-11-19 17:00,2025-11-19,17,2025,47,2025-W47,24.5049,35.4331,-44.596,100.0,100.0,16,13
2025-11-19 18:00,2025-11-19,18,2025,47,2025-W47,30.6789,52.2552,-70.329,100.0,100.0,7,5
2025-11-19 19:00,2025-11-19,19,2025,47,2025-W47,30.6789,52.2552,-70.329,100.0,100.0,7,5
2025-11-20 06:00,2025-11-20,6,2025,47,2025-W47,30.6789,52.2552,-70.329,100.0,100.0,7,5
2025-11-20 07:00,2025-11-20,7,2025,47,2025-W47,12.4908,9.625,22.944,50.91,49.853,48,45
2025-11-20 08:00,2025-11-20,8,2025,47,2025-W47,12.6556,8.2911,34.487,47.726,33.45,53,50
2025-11-20 09:00,2025-11-20,9,2025,47,2025-W47,15.951,11.2282,29.608,76.48,41.767,53,50
2025-11-20 10:00,2025-11-20,10,2025,47,2025-W47,20.3055,14.242,29.862,107.486,56.073,53,50
2025-11-20 11:00,2025-11-20,11,2025,47,2025-W47,22.8826,16.73,26.888,124.383,59.005,53,50
2025-11-20 12:00,2025-11-20,12,2025,47,2025-W47,24.8908,14.3679,42.276,130.056,59.208,53,50
2025-11-20 13:00,2025-11-20,13,2025,47,2025-W47,23.1738,13.8362,40.294,127.421,62.394,53,50
2025-11-20 14:00,2025-11-20,14,2025,47,2025-W47,17.8163,11.2414,36.904,107.633,54.544,53,50
2025-11-20 15:00,2025-11-20,15,2025,47,2025-W47,12.4383,7.8495,36.892,79.272,45.226,53,50
2025-11-20 16:00,2025-11-20,16,2025,47,2025-W47,11.2793,8.323,26.21,66.856,57.806,53,50
2025-11-20 17:00,2025-11-20,17,2025,47,2025-W47,25.0821,47.4424,-89.149,100.0,100.0,10,7
2025-11-20 18:00,2025-11-20,18,2025,47,2025-W47,30.6409,52.0887,-69.997,100.0,100.0,7,5
2025-11-20 19:00,2025-11-20,19,2025,47,2025-W47,30.6409,52.0887,-69.997,100.0,100.0,7,5
2025-11-21 06:00,2025-11-21,6,2025,47,2025-W47,30.6409,9.5354,68.88,100.0,100.0,7,4
2025-11-21 07:00,2025-11-21,7,2025,47,2025-W47,12.5611,2.2798,81.851,106.187,109.266,47,44
2025-11-21 08:00,2025-11-21,8,2025,47,2025-W47,9.9396,3.384,65.954,37.769,23.619,53,50
2025-11-21 09:00,2025-11-21,9,2025,47,2025-W47,13.1054,9.5083,27.448,77.807,40.506,53,50
2025-11-21 10:00,2025-11-21,10,2025,47,2025-W47,19.5429,13.8978,28.886,113.47,55.909,53,50
2025-11-21 11:00,2025-11-21,11,2025,47,2025-W47,24.2355,17.146,29.252,135.703,64.505,53,50
2025-11-21 12:00,2025-11-21,12,2025,47,2025-W47,24.896,16.9274,32.008,140.73,66.168,53,50
2025-11-21 13:00,2025-11-21,13,2025,47,2025-W47,23.2964,16.6066,28.716,132.39,64.027,53,50
2025-11-21 14:00,2025-11-21,14,2025,47,2025-W47,17.7331,12.0193,32.221,105.99,52.19,53,50
2025-11-21 15:00,2025-11-21,15,2025,47,2025-W47,12.3053,7.0502,42.706,83.785,48.013,53,50
2025-11-21 16:00,2025-11-21,16,2025,47,2025-W47,11.1563,4.1395,62.895,72.758,61.752,53,50
2025-11-21 17:00,2025-11-21,17,2025,47,2025-W47,25.4622,3.2971,87.051,100.0,100.0,12,9
2025-11-21 18:00,2025-11-21,18,2025,47,2025-W47,27.2392,4.4863,83.53,100.0,100.0,9,6
2025-11-21 19:00,2025-11-21,19,2025,47,2025-W47,27.2392,4.4863,83.53,100.0,100.0,9,6
2025-11-22 06:00,2025-11-22,6,2025,47,2025-W47,31.7618,9.0184,71.606,100.0,100.0,8,5
2025-11-22 07:00,2025-11-22,7,2025,47,2025-W47,12.6092,2.3901,81.045,111.341,114.662,48,45
2025-11-22 08:00,2025-11-22,8,2025,47,2025-W47,9.8806,3.2308,67.302,39.217,24.877,53,50
2025-11-22 09:00,2025-11-22,9,2025,47,2025-W47,13.747,10.8757,20.887,86.85,51.043,53,50
2025-11-22 10:00,2025-11-22,10,2025,47,2025-W47,17.9544,12.003,33.147,121.507,67.541,53,50
2025-11-22 11:00,2025-11-22,11,2025,47,2025-W47,24.8689,19.6216,21.1,142.307,75.493,53,50
2025-11-22 12:00,2025-11-22,12,2025,47,2025-W47,24.8047,18.6449,24.833,144.828,75.888,53,50
2025-11-22 13:00,2025-11-22,13,2025,47,2025-W47,20.9316,15.0556,28.073,132.153,71.938,53,50
2025-11-22 14:00,2025-11-22,14,2025,47,2025-W47,16.1093,11.4949,28.644,98.399,51.239,53,50
2025-11-22 15:00,2025-11-22,15,2025,47,2025-W47,11.2475,6.3907,43.181,75.602,43.77,53,50
2025-11-22 16:00,2025-11-22,16,2025,47,2025-W47,11.0433,4.3213,60.87,63.237,55.234,53,50
2025-11-22 17:00,2025-11-22,17,2025,47,2025-W47,24.2195,4.8316,80.051,100.0,100.0,9,6
2025-11-22 18:00,2025-11-22,18,2025,47,2025-W47,30.6789,9.6047,68.693,100.0,100.0,7,4
2025-11-22 19:00,2025-11-22,19,2025,47,2025-W47,30.6789,9.6047,68.693,100.0,100.0,7,4
2025-11-23 06:00,2025-11-23,6,2025,47,2025-W47,30.6789,4.3492,85.824,100.0,100.0,7,5
2025-11-23 07:00,2025-11-23,7,2025,47,2025-W47,15.3039,1.974,87.101,236.542,139.634,33,30
2025-11-23 08:00,2025-11-23,8,2025,47,2025-W47,11.9049,5.7569,51.642,47.395,45.422,52,49
2025-11-23 09:00,2025-11-23,9,2025,47,2025-W47,13.35,13.2597,0.677,74.143,76.335,52,49
2025-11-23 10:00,2025-11-23,10,2025,47,2025-W47,17.7953,20.5977,-15.748,93.211,98.083,52,49
2025-11-23 11:00,2025-11-23,11,2025,47,2025-W47,19.3553,20.9239,-8.104,122.563,128.604,53,50
2025-11-23 12:00,2025-11-23,12,2025,47,2025-W47,18.916,21.164,-11.884,114.9,120.921,53,50
2025-11-23 13:00,2025-11-23,13,2025,47,2025-W47,21.842,19.0305,12.872,123.043,126.357,53,50
2025-11-23 14:00,2025-11-23,14,2025,47,2025-W47,15.1144,12.3157,18.517,64.181,64.785,53,50
2025-11-23 15:00,2025-11-23,15,2025,47,2025-W47,15.0605,5.9134,60.736,66.999,63.035,53,50
2025-11-23 16:00,2025-11-23,16,2025,47,2025-W47,12.4055,3.9565,68.107,40.13,37.693,53,50
2025-11-23 17:00,2025-11-23,17,2025,47,2025-W47,30.6789,4.3492,85.824,100.0,100.0,7,5
2025-11-23 18:00,2025-11-23,18,2025,47,2025-W47,30.6789,4.3492,85.824,100.0,100.0,7,5
2025-11-23 19:00,2025-11-23,19,2025,47,2025-W47,30.6789,4.3492,85.824,100.0,100.0,7,5
2025-11-24 06:00,2025-11-24,6,2025,48,2025-W48,30.6789,9.6047,68.693,100.0,100.0,7,4
2025-11-24 07:00,2025-11-24,7,2025,48,2025-W48,12.8244,2.2914,82.132,82.924,84.773,46,43
2025-11-24 08:00,2025-11-24,8,2025,48,2025-W48,10.2368,3.2825,67.934,36.713,22.355,52,49
2025-11-24 09:00,2025-11-24,9,2025,48,2025-W48,12.6671,8.7524,30.905,72.371,35.679,52,49
2025-11-24 10:00,2025-11-24,10,2025,48,2025-W48,16.8082,9.9365,40.883,102.838,47.797,52,49
2025-11-24 11:00,2025-11-24,11,2025,48,2025-W48,20.076,13.6725,31.896,112.716,52.175,53,50
2025-11-24 12:00,2025-11-24,12,2025,48,2025-W48,22.0173,15.6884,28.745,124.622,60.377,53,50
2025-11-24 13:00,2025-11-24,13,2025,48,2025-W48,20.7178,13.8022,33.38,120.779,57.526,53,50
2025-11-24 14:00,2025-11-24,14,2025,48,2025-W48,16.2416,10.3398,36.338,105.497,55.09,53,50
2025-11-24 15:00,2025-11-24,15,2025,48,2025-W48,12.5795,8.2604,34.334,95.214,63.11,53,50
2025-11-24 16:00,2025-11-24,16,2025,48,2025-W48,11.5526,5.5406,52.041,88.306,80.103,53,50
2025-11-24 17:00,2025-11-24,17,2025,48,2025-W48,24.7679,5.0506,79.608,100.0,100.0,11,8
2025-11-24 18:00,2025-11-24,18,2025,48,2025-W48,31.3311,11.1765,64.328,100.0,100.0,9,6
2025-11-24 19:00,2025-11-24,19,2025,48,2025-W48,31.3311,11.1765,64.328,100.0,100.0,9,6
2025-11-25 06:00,2025-11-25,6,2025,48,2025-W48,31.7618,52.806,-66.256,100.0,100.0,8,6
2025-11-25 07:00,2025-11-25,7,2025,48,2025-W48,12.6489,9.7903,22.6,135.633,137.327,44,41
2025-11-25 08:00,2025-11-25,8,2025,48,2025-W48,11.4166,8.1386,28.713,44.419,30.565,53,50
2025-11-25 09:00,2025-11-25,9,2025,48,2025-W48,18.6703,12.6001,32.513,86.785,48.446,53,50
2025-11-25 10:00,2025-11-25,10,2025,48,2025-W48,24.0274,14.5633,39.389,128.14,68.479,53,50
2025-11-25 11:00,2025-11-25,11,2025,48,2025-W48,27.7503,16.5388,40.401,151.201,79.644,53,50
2025-11-25 12:00,2025-11-25,12,2025,48,2025-W48,28.4531,15.8965,44.131,157.257,81.909,53,50
2025-11-25 13:00,2025-11-25,13,2025,48,2025-W48,25.7708,14.0861,45.341,145.277,77.283,53,50
2025-11-25 14:00,2025-11-25,14,2025,48,2025-W48,20.7365,11.2026,45.977,120.812,66.569,53,50
2025-11-25 15:00,2025-11-25,15,2025,48,2025-W48,14.1828,8.5702,39.573,89.893,54.258,53,50
2025-11-25 16:00,2025-11-25,16,2025,48,2025-W48,10.9081,8.0007,26.653,69.022,59.165,53,50
2025-11-25 17:00,2025-11-25,17,2025,48,2025-W48,30.708,42.4712,-38.307,100.0,100.0,11,9
2025-11-25 18:00,2025-11-25,18,2025,48,2025-W48,30.3263,47.2956,-55.955,100.0,100.0,8,6
2025-11-25 19:00,2025-11-25,19,2025,48,2025-W48,30.6789,52.2552,-70.329,100.0,100.0,7,5
2025-11-26 06:00,2025-11-26,6,2025,48,2025-W48,30.6789,52.2552,-70.329,100.0,100.0,7,5
2025-11-26 07:00,2025-11-26,7,2025,48,2025-W48,12.6659,9.8323,22.372,116.274,117.186,45,42
2025-11-26 08:00,2025-11-26,8,2025,48,2025-W48,10.5792,7.7929,26.337,40.754,27.274,52,49
2025-11-26 09:00,2025-11-26,9,2025,48,2025-W48,15.7008,9.8901,37.009,79.778,43.626,53,50
2025-11-26 10:00,2025-11-26,10,2025,48,2025-W48,20.4996,11.5344,43.734,100.126,45.683,53,50
2025-11-26 11:00,2025-11-26,11,2025,48,2025-W48,24.4227,13.1739,46.059,119.542,52.139,53,50
2025-11-26 12:00,2025-11-26,12,2025,48,2025-W48,23.6555,12.51,47.116,117.959,51.601,53,50
2025-11-26 13:00,2025-11-26,13,2025,48,2025-W48,21.2089,11.337,46.546,111.382,50.675,53,50
2025-11-26 14:00,2025-11-26,14,2025,48,2025-W48,18.521,8.7649,52.676,96.876,45.75,53,50
2025-11-26 15:00,2025-11-26,15,2025,48,2025-W48,11.6493,7.3924,36.542,74.076,42.622,53,50
2025-11-26 16:00,2025-11-26,16,2025,48,2025-W48,10.9934,7.5078,31.706,63.36,55.03,53,50
2025-11-26 17:00,2025-11-26,17,2025,48,2025-W48,24.1545,47.28,-95.74,100.0,100.0,9,6
2025-11-26 18:00,2025-11-26,18,2025,48,2025-W48,30.6789,52.2552,-70.329,100.0,100.0,7,5
2025-11-26 19:00,2025-11-26,19,2025,48,2025-W48,30.6789,52.2552,-70.329,100.0,100.0,7,5
2025-11-27 06:00,2025-11-27,6,2025,48,2025-W48,30.6789,52.2552,-70.329,100.0,100.0,7,5
2025-11-27 07:00,2025-11-27,7,2025,48,2025-W48,13.5785,11.0653,18.508,215.016,191.923,38,35
2025-11-27 08:00,2025-11-27,8,2025,48,2025-W48,10.2602,7.5401,26.511,36.435,22.789,52,49
2025-11-27 09:00,2025-11-27,9,2025,48,2025-W48,14.08,8.3889,40.419,75.846,36.81,52,49
2025-11-27 10:00,2025-11-27,10,2025,48,2025-W48,21.3732,11.419,46.573,111.072,49.823,52,49
2025-11-27 11:00,2025-11-27,11,2025,48,2025-W48,26.2929,12.6615,51.845,131.774,56.656,52,49
2025-11-27 12:00,2025-11-27,12,2025,48,2025-W48,27.0328,13.3204,50.725,135.044,58.187,52,49
2025-11-27 13:00,2025-11-27,13,2025,48,2025-W48,25.067,11.6945,53.347,127.44,55.729,52,49
2025-11-27 14:00,2025-11-27,14,2025,48,2025-W48,19.7554,9.6002,51.405,105.491,48.961,52,49
2025-11-27 15:00,2025-11-27,15,2025,48,2025-W48,14.002,8.0753,42.328,78.842,42.513,52,49
2025-11-27 16:00,2025-11-27,16,2025,48,2025-W48,11.3574,8.5217,24.968,66.846,57.302,52,49
2025-11-27 17:00,2025-11-27,17,2025,48,2025-W48,25.1769,52.7766,-109.623,100.0,100.0,9,6
2025-11-27 18:00,2025-11-27,18,2025,48,2025-W48,30.4228,50.517,-66.05,100.0,100.0,7,5
2025-11-27 19:00,2025-11-27,19,2025,48,2025-W48,30.4228,50.517,-66.05,100.0,100.0,7,5
2025-11-28 06:00,2025-11-28,6,2025,48,2025-W48,30.4228,21.8042,28.329,100.0,100.0,7,4
2025-11-28 07:00,2025-11-28,7,2025,48,2025-W48,14.0542,4.3398,69.121,206.452,218.489,38,35
2025-11-28 08:00,2025-11-28,8,2025,48,2025-W48,10.2257,3.5484,65.299,39.25,25.877,53,50
2025-11-28 09:00,2025-11-28,9,2025,48,2025-W48,13.1368,9.4308,28.211,77.24,40.527,53,50
2025-11-28 10:00,2025-11-28,10,2025,48,2025-W48,18.6028,13.0424,29.89,104.38,48.802,53,50
2025-11-28 11:00,2025-11-28,11,2025,48,2025-W48,21.9501,15.0978,31.218,119.713,53.512,53,50
2025-11-28 12:00,2025-11-28,12,2025,48,2025-W48,22.7778,15.3783,32.485,124.641,55.486,53,50
2025-11-28 13:00,2025-11-28,13,2025,48,2025-W48,21.2523,14.2156,33.11,120.422,55.517,53,50
2025-11-28 14:00,2025-11-28,14,2025,48,2025-W48,16.4615,10.6265,35.446,100.764,49.662,53,50
2025-11-28 15:00,2025-11-28,15,2025,48,2025-W48,11.5923,6.7119,42.1,80.231,48.548,53,50
2025-11-28 16:00,2025-11-28,16,2025,48,2025-W48,11.3317,4.5972,59.431,72.208,63.528,53,50
2025-11-28 17:00,2025-11-28,17,2025,48,2025-W48,24.1515,3.3435,86.156,100.0,100.0,9,6
2025-11-28 18:00,2025-11-28,18,2025,48,2025-W48,30.6789,9.6047,68.693,100.0,100.0,7,4
2025-11-28 19:00,2025-11-28,19,2025,48,2025-W48,30.6789,9.6047,68.693,100.0,100.0,7,4
2025-11-29 06:00,2025-11-29,6,2025,48,2025-W48,30.6789,32.7146,-6.635,100.0,100.0,7,5
2025-11-29 07:00,2025-11-29,7,2025,48,2025-W48,14.071,12.9169,8.202,275.485,264.828,37,34
2025-11-29 08:00,2025-11-29,8,2025,48,2025-W48,10.1147,9.0049,10.972,41.181,29.033,53,50
2025-11-29 09:00,2025-11-29,9,2025,48,2025-W48,13.4781,8.0432,40.324,94.335,58.787,53,50
2025-11-29 10:00,2025-11-29,10,2025,48,2025-W48,18.4406,10.3253,44.008,131.737,77.862,53,50
2025-11-29 11:00,2025-11-29,11,2025,48,2025-W48,21.9928,12.6508,42.478,154.102,90.34,53,50
2025-11-29 12:00,2025-11-29,12,2025,48,2025-W48,23.131,13.3922,42.103,162.532,95.575,53,50
2025-11-29 13:00,2025-11-29,13,2025,48,2025-W48,21.6347,12.3515,42.909,156.894,94.741,53,50
